-0.36667486810427014,42.818166824860725,3000.0000223977218,-105.01149,-4.792822E-10,78.11141
-0.36675209019383176,42.818151886992034,3000.0000223970046,-104.53385,-2.6046398E-9,78.242546
-0.3668304307702853,42.818137249983714,3000.0000223952675,-104.04479,-4.7686908E-9,78.37246
-0.36690864329981204,42.818123159103514,3000.0000223925203,-103.552025,-6.936765E-9,78.49903
-0.3669867277824118,42.81810961435143,3000.000022388769,-103.05557,-9.10842E-9,78.622284
-0.36706468421808464,42.818096615727455,3000.000022384019,-102.55548,-1.1283195E-8,78.74223
-0.3671437469457041,42.81808396997608,3000.0000223781753,-102.043755,-1.3495199E-8,78.86073
-0.36722144525503203,42.818072072277026,3000.0000223714283,-101.53643,-1.567481E-8,78.9741
-0.3673002457590632,42.81806054492557,3000.0000223635684,-101.01744,-1.78907E-8,79.085945
-0.36738014226353943,42.818049414340614,3000.000022354555,-100.48667,-2.014239E-8,79.196144
-0.3674586764144767,42.81803902300167,3000.00002234467,-99.960495,-2.2360032E-8,79.30132
-0.3675383024040922,42.81802904617941,3000.0000223336124,-99.42253,-2.4612328E-8,79.4048
-0.36761657020193594,42.818019790853,3000.0000223217276,-98.88939,-2.6829381E-8,79.5034
-0.3676971454655103,42.81801083659484,3000.0000223084403,-98.33605,-2.9114453E-8,79.6017
-0.3677763625373129,42.818002603832504,3000.0000222943395,-97.787674,-3.1362998E-8,79.69517
-0.3678554433031779,42.81799495242348,3000.0000222792355,-97.23595,-3.360898E-8,79.78535
-0.3679356012286199,42.817987778138416,3000.000022262881,-96.67239,-3.5886206E-8,79.87356
-0.3680156186218338,42.81798120323206,3000.000022245506,-96.10555,-3.8159367E-8,79.95843
-0.3680954954828194,42.817975227704395,3000.000022227117,-95.53551,-4.042773E-8,80.039955
-0.36817523181157685,42.817969851555425,3000.00002220772,-94.96235,-4.2690548E-8,80.11818
-0.36825482760810596,42.817965074785164,3000.000022187323,-94.386154,-4.4947058E-8,80.19311
-0.3683354856592789,42.81796083870934,3000.0000221655996,-93.79823,-4.7230515E-8,80.26583
-0.3684159988874095,42.81795722031278,3000.0000221428586,-93.20739,-4.9505864E-8,80.3352
-0.36849516882870176,42.817954259841606,3000.0000221194687,-92.622604,-5.1738517E-8,80.40027
-0.3685753945722856,42.81795186758454,3000.0000220947263,-92.02627,-5.399531E-8,80.46303
-0.36865666963354726,42.81795007119887,3000.000022068595,-91.41837,-5.6274953E-8,80.52335
-0.36873660356950844,42.81794892351948,3000.00002204185,-90.81692,-5.8509535E-8,80.57948
-0.36881639268242733,42.81794839351937,3000.000022014121,-90.2131,-6.0731814E-8,80.63235
-0.3688972245961485,42.817948487185554,3000.0000219849794,-89.59796,-6.297381E-8,80.68267
-0.3689779073314896,42.8179492171068,3000.000021954838,-88.980644,-6.520136E-8,80.72966
-0.36905725765220565,42.81795055858275,3000.000021924169,-88.3704,-6.738117E-8,80.77271
-0.3691376442245865,42.81795255165744,3000.0000218920636,-87.749146,-6.9577425E-8,80.813126
-0.3692178816185873,42.81795518098723,3000.0000218589807,-87.126114,-7.175659E-8,80.850235
-0.36929796983420815,42.81795844657208,3000.000021824926,-86.501434,-7.391778E-8,80.88406
-0.36937908333249536,42.817962410539145,3000.0000217893853,-85.86605,-7.609149E-8,80.91504
-0.3694588709975566,42.81796695799083,3000.000021753396,-85.2385,-7.821384E-8,80.94227
-0.3695385094842378,42.817972141697595,3000.0000217164566,-84.60976,-8.0315615E-8,80.96625
-0.3696179987925389,42.81797796165943,3000.0000216785743,-83.97996,-8.2395985E-8,80.98698
-0.36969850457604586,42.81798451756786,3000.000021639179,-83.339966,-8.44842E-8,81.0047
-0.3697776933337873,42.81799161939654,3000.000021599419,-82.708496,-8.6518924E-8,81.0189
-0.3698578941468734,42.817999476022784,3000.000021558132,-82.06712,-8.8559176E-8,81.03
-0.36993678235405514,42.8180078597183,3000.0000215165237,-81.4346,-9.0545036E-8,81.03768
-0.37001667819672046,42.818017017062374,3000.0000214733755,-80.79248,-9.253412E-8,81.04218
-0.37009526585334257,42.81802668262473,3000.0000214299466,-80.15953,-9.4468035E-8,81.04337
