-156.36665167287467,20.625505895148294,999.9999079758211,83.77659,1.0486579E-9,-47.766567
-156.36657226492326,20.625514071576305,999.9999079793511,83.666664,1.4088789E-8,-47.638992
-156.3664927553345,20.625522402771466,999.9999079889379,83.55706,2.7003114E-8,-47.511242
-156.366411550847,20.625531060031655,999.9999080049142,83.44561,4.0046558E-8,-47.38076
-156.36633183595066,20.62553970385647,999.9999080266124,83.33668,5.270804E-8,-47.25267
-156.3662520194169,20.62554850244844,999.999908054245,83.228065,6.524499E-8,-47.124416
-156.36617370060517,20.625557275223663,999.9999080870435,83.12194,7.741079E-8,-46.998573
-156.36609368282933,20.625566380254593,999.9999081263067,83.01397,8.970241E-8,-46.870014
-156.36601356341612,20.625575640052688,999.9999081713834,82.90633,1.01870775E-7,-46.741302
-156.36593334236548,20.62558505461793,999.9999082222331,82.798996,1.139163E-7,-46.61245
-156.3658546271272,20.625594431046956,999.9999082776277,82.69414,1.2560214E-7,-46.48604
-156.36577420483448,20.625604152051167,999.9999083397885,82.58745,1.374057E-7,-46.356915
-156.36569529237903,20.625613828790385,999.9999084061899,82.48321,1.4885526E-7,-46.230247
-156.36561466884422,20.625623856233556,999.9999084795026,82.37715,1.6041854E-7,-46.10087
-156.36553555917152,20.625633833282954,999.9999085567549,82.27354,1.7163345E-7,-45.973965
-156.36545635188628,20.62564395897073,999.9999086393204,82.17022,1.8273282E-7,-45.846943
-156.36537704698844,20.625654233296885,999.9999087271608,82.06721,1.9371707E-7,-45.71982
-156.36529764447803,20.625664656261407,999.9999088202378,81.9645,2.0458661E-7,-45.59259
-156.36521814435508,20.625675227864306,999.9999089185133,81.8621,2.1534184E-7,-45.465263
-156.36513854661956,20.62568594810558,999.9999090219492,81.76,2.2598317E-7,-45.33784
-156.3650588512715,20.62569681698523,999.9999091305075,81.6582,2.3651101E-7,-45.21033
-156.36497905831078,20.625707834503253,999.9999092441494,81.55671,2.4692577E-7,-45.082737
-156.36489916773758,20.625719000659654,999.9999093628375,81.45551,2.5722784E-7,-44.95506
-156.36482081293946,20.625730083054485,999.9999094839588,81.35668,2.6721082E-7,-44.829914
-156.3647407291332,20.62574154345419,999.9999096125227,81.25608,2.7729104E-7,-44.702087
-156.36466218504555,20.625752914087368,999.9999097432454,81.15782,2.8705747E-7,-44.576805
-156.36458190800624,20.62576466873039,999.999909881536,81.057816,2.9691745E-7,-44.448853
-156.3645031746291,20.625776327601923,999.9999100217135,80.96013,3.064689E-7,-44.323452
-156.3644227043568,20.62578837648826,999.9999101695809,80.86071,3.1611026E-7,-44.19538
-156.36434378169014,20.625800323598128,999.9999103190664,80.7636,3.2544833E-7,-44.069878
-156.36426476535445,20.62581241334141,999.9999104731041,80.66679,3.3468137E-7,-43.94433
-156.36418565534976,20.625824645718097,999.9999106316576,80.570244,3.4380977E-7,-43.81874
-156.364106451676,20.625837020728195,999.9999107946912,80.47399,3.5283395E-7,-43.693115
-156.3640271543332,20.625849538371707,999.9999109621693,80.37801,3.6175425E-7,-43.567455
-156.36394776332142,20.625862198648623,999.9999111340557,80.28232,3.705711E-7,-43.44177
-156.36386827864055,20.625875001558946,999.9999113103146,80.186905,3.792848E-7,-43.31606
-156.36379035912833,20.625887675949045,999.9999114871035,80.09375,3.8771748E-7,-43.192947
-156.36371068906087,20.62590076115466,999.9999116719108,79.998886,3.962283E-7,-43.067196
-156.36363092532434,20.625913988993684,999.9999118609834,79.904305,4.0463718E-7,-42.941437
-156.36355273257013,20.625927079459796,999.9999120502157,79.81196,4.1277244E-7,-42.818287
-156.363472783447,20.625940589594116,999.9999122476249,79.71792,4.2098065E-7,-42.692513
-156.36339440916842,20.625953956474365,999.9999124449514,79.62611,4.289202E-7,-42.56936
-156.36331594508297,20.62596746010687,999.9999126462312,79.53456,4.3676343E-7,-42.446205
-156.36323571885558,20.62598139219835,999.9999128558394,79.44134,4.4467455E-7,-42.320442
-156.36315707324573,20.625995172245,999.9999130650078,79.35032,4.5232426E-7,-42.197308
-156.36307833782908,20.626009089043897,999.9999132780277,79.25957,4.5987878E-7,-42.074184
-156.36299951260563,20.626023142595052,999.9999134948657,79.169075,4.6733842E-7,-41.95108
-156.36292059757534,20.62603733289847,999.9999137154883,79.078835,4.747036E-7,-41.828
-156.36284159273825,20.626051659954143,999.9999139398615,78.98886,4.8197467E-7,-41.704945
-156.36276249809433,20.62606612376207,999.9999141679517,78.89915,4.891519E-7,-41.581913
-156.3626849993542,20.626080412248186,999.9999143947559,78.81159,4.96086E-7,-41.461533
-156.36260572700746,20.62609514665101,999.9999146301019,78.72239,5.0307875E-7,-41.338573
-156.36252636485392,20.62611001780609,999.9999148690645,78.633446,5.099788E-7,-41.21565
-156.36244860429588,20.626124704972394,999.9999151064125,78.54664,5.166426E-7,-41.095383
